1,4.506557941436768	4.506557941436768	1.1863296031951904	1.0618754625320435	3.813410758972168	1.1625189781188965	4.506557941436768	4.506557941436768	4.506557941436768	4.506557941436768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0,1.6539264917373657	1.1863296031951904	1.644050121307373	1.0618754625320435	1.6539264917373657	1.7985076904296875	1.6539264917373657	1.6539264917373657	1.597836971282959	1.6539264917373657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0,8.50787353515625	3.525728702545166	3.525728702545166	1.0618754625320435	4.218875885009766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,1.6539264917373657	1.1863296031951904	1.644050121307373	1.0618754625320435	1.6539264917373657	1.7985076904296875	1.6539264917373657	1.6539264917373657	1.597836971282959	1.6539264917373657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,1.6539264917373657	1.6539264917373657	1.644050121307373	1.0618754625320435	1.1863296031951904	1.6539264917373657	1.6539264917373657	1.597836971282959	2.8325815200805664	1.6539264917373657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,1.6539264917373657	1.6539264917373657	1.644050121307373	1.0618754625320435	1.1863296031951904	1.6539264917373657	1.6539264917373657	1.597836971282959	2.8325815200805664	1.6539264917373657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0,1.6539264917373657	1.6539264917373657	1.644050121307373	1.0618754625320435	1.1863296031951904	1.6539264917373657	1.6539264917373657	1.597836971282959	2.8325815200805664	1.6539264917373657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,1.6539264917373657	1.6539264917373657	1.644050121307373	1.0618754625320435	1.1863296031951904	1.6539264917373657	1.6539264917373657	1.597836971282959	2.8325815200805664	1.6539264917373657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,1.6539264917373657	1.6539264917373657	1.644050121307373	1.0618754625320435	1.1863296031951904	1.6539264917373657	1.6539264917373657	1.597836971282959	2.8325815200805664	1.6539264917373657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0,1.6539264917373657	1.6539264917373657	1.644050121307373	1.0618754625320435	1.1863296031951904	1.6539264917373657	1.6539264917373657	1.597836971282959	2.8325815200805664	1.6539264917373657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,1.6539264917373657	1.6539264917373657	1.644050121307373	1.0618754625320435	1.1863296031951904	1.6539264917373657	1.6539264917373657	1.597836971282959	2.8325815200805664	1.6539264917373657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,1.644050121307373	1.0618754625320435	4.218875885009766	1.597836971282959	1.1863296031951904	4.506557941436768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0,1.6539264917373657	1.1863296031951904	1.644050121307373	1.0618754625320435	1.6539264917373657	1.7985076904296875	1.6539264917373657	1.6539264917373657	1.597836971282959	1.6539264917373657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,1.6539264917373657	1.1863296031951904	1.644050121307373	1.0618754625320435	1.6539264917373657	1.7985076904296875	1.6539264917373657	1.6539264917373657	1.597836971282959	1.6539264917373657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,1.6539264917373657	1.1863296031951904	1.644050121307373	1.0618754625320435	1.6539264917373657	1.7985076904296875	1.6539264917373657	1.6539264917373657	1.597836971282959	1.6539264917373657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0,1.6539264917373657	1.1863296031951904	1.644050121307373	1.0618754625320435	1.6539264917373657	1.7985076904296875	1.6539264917373657	1.6539264917373657	1.597836971282959	1.6539264917373657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,1.6539264917373657	1.1863296031951904	1.644050121307373	1.0618754625320435	1.6539264917373657	1.7985076904296875	1.6539264917373657	1.6539264917373657	1.597836971282959	1.6539264917373657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1,1.6539264917373657	1.1863296031951904	1.644050121307373	1.0618754625320435	1.6539264917373657	1.7985076904296875	1.6539264917373657	1.6539264917373657	1.597836971282959	1.6539264917373657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
